customer_id,recency,frequency,monetary,r_score,f_score,m_score,segment
CUST030914,266,2,553.0699999999999,2,3,2,At Risk
CUST030915,288,4,1631.23,2,4,4,At Risk
CUST030916,123,5,1394.8,3,5,3,Loyal Customer
CUST030918,347,1,742.01,2,2,2,Lost
CUST030919,5,4,2330.2200000000003,5,4,4,Champion
CUST030921,242,2,1137.77,2,3,3,At Risk
CUST030922,34,3,1095.54,5,4,3,Loyal Customer
CUST030924,75,17,8905.970000000001,4,5,5,Champion
CUST030927,174,1,568.53,3,2,2,Needs Attention
CUST030929,1013,1,672.51,1,2,2,Lost
CUST030930,572,1,301.05,1,2,1,Lost
CUST030931,385,1,453.13,2,2,2,Lost
CUST030932,35,4,1262.4,5,4,3,Loyal Customer
CUST030933,873,1,343.15,1,2,1,Lost
CUST030934,372,1,2194.44,2,2,4,Lost
CUST030936,35,7,5660.05,5,5,5,Champion
CUST030937,253,6,2413.78,2,5,4,At Risk
CUST030939,194,5,1907.63,3,5,4,Loyal Customer
CUST030942,212,1,692.24,2,2,2,Lost
CUST030945,79,2,2342.68,4,3,4,Loyal Customer
CUST030946,3,12,4863.17,5,5,5,Champion
CUST030947,833,1,2378.53,1,2,4,Lost
CUST030948,20,2,1928.9099999999999,5,3,4,Loyal Customer
CUST030949,233,2,698.19,2,3,2,At Risk
CUST030950,198,3,393.65999999999997,3,4,1,Loyal Customer
CUST030951,536,3,1282.24,1,4,3,At Risk
CUST030953,175,2,1837.3,3,3,4,Loyal Customer
CUST030955,62,9,6534.26,4,5,5,Champion
CUST030956,252,1,570.56,2,2,2,Lost
CUST030958,199,1,20.34,3,2,1,Needs Attention
CUST030962,725,1,906.34,1,2,3,Lost
CUST030964,514,2,354.8,1,3,1,At Risk
CUST030965,41,2,484.03,4,3,2,Loyal Customer
CUST030966,213,7,4631.08,2,5,5,At Risk
CUST030967,562,1,323.19,1,2,1,Lost
CUST030969,174,3,1154.28,3,4,3,Loyal Customer
CUST030970,28,10,6716.09,5,5,5,Champion
CUST030972,511,1,355.74,1,2,1,Lost
CUST030973,124,10,5034.73,3,5,5,Loyal Customer
CUST030975,25,3,1583.65,5,4,4,Champion
CUST030976,105,1,169.22,3,2,1,Needs Attention
CUST030977,243,3,1425.5900000000001,2,4,3,At Risk
CUST030979,22,19,10196.57,5,5,5,Champion
CUST030980,19,2,729.9300000000001,5,3,2,Loyal Customer
CUST030981,35,1,317.48,5,2,1,Needs Attention
CUST030982,303,3,691.71,2,4,2,At Risk
CUST030983,104,4,2420.8799999999997,3,4,4,Loyal Customer
CUST030985,70,4,1883.98,4,4,4,Champion
CUST030987,315,1,682.26,2,2,2,Lost
CUST030989,98,5,2778.11,4,5,4,Champion
CUST030990,44,17,13345.27,4,5,5,Champion
CUST030991,409,4,2319.6499999999996,1,4,4,At Risk
CUST030993,121,6,5392.89,3,5,5,Loyal Customer
CUST030994,33,1,331.36,5,2,1,Needs Attention
CUST030997,9,73,46233.64,5,5,5,Champion
CUST030998,555,2,728.5,1,3,2,At Risk
CUST031005,123,2,1162.01,3,3,3,Loyal Customer
CUST031006,18,3,1886.29,5,4,4,Champion
CUST031007,313,1,783.75,2,2,2,Lost
CUST031008,79,4,2978.7400000000002,4,4,5,Champion
CUST031009,279,4,659.64,2,4,2,At Risk
CUST031012,716,1,536.63,1,2,2,Lost
CUST031013,356,1,890.83,2,2,3,Lost
CUST031015,330,1,400.15,2,2,1,Lost
CUST031016,772,1,1355.32,1,2,3,Lost
CUST031018,832,1,706.85,1,2,2,Lost
CUST031021,168,5,2132.9,3,5,4,Loyal Customer
CUST031022,139,3,1978.23,3,4,4,Loyal Customer
CUST031023,906,1,48.23,1,2,1,Lost
CUST031025,54,3,1577.8500000000001,4,4,4,Champion
CUST031026,141,1,402.42,3,2,1,Needs Attention
CUST031027,507,2,1702.61,1,3,4,At Risk
CUST031030,461,2,1062.6,1,3,3,At Risk
CUST031031,14,4,2430.97,5,4,4,Champion
CUST031034,260,2,237.58,2,3,1,At Risk
CUST031036,523,2,1699.37,1,3,4,At Risk
CUST031037,28,4,792.52,5,4,2,Loyal Customer
CUST031039,37,1,226.57,5,2,1,Needs Attention
CUST031040,46,1,268.75,4,2,1,Needs Attention
CUST031041,108,1,94.14,3,2,1,Needs Attention
CUST031044,16,16,10537.87,5,5,5,Champion
CUST031050,46,4,2639.2,4,4,4,Champion
CUST031051,223,3,1574.8799999999999,2,4,4,At Risk
CUST031053,564,2,2057.0699999999997,1,3,4,At Risk
CUST031054,617,2,662.03,1,3,2,At Risk
CUST031056,372,1,208.53,2,2,1,Lost
CUST031059,63,2,1750.4899999999998,4,3,4,Loyal Customer
CUST031060,246,3,1968.6599999999999,2,4,4,At Risk
CUST031062,232,1,232.13,2,2,1,Lost
CUST031064,325,1,131.16,2,2,1,Lost
CUST031065,381,2,978.68,2,3,3,At Risk
CUST031066,177,4,597.95,3,4,2,Loyal Customer
CUST031067,72,3,1542.9,4,4,3,Loyal Customer
CUST031068,206,3,2287.4399999999996,2,4,4,At Risk
CUST031070,87,5,1404.4,4,5,3,Loyal Customer
CUST031073,39,2,580.2,5,3,2,Loyal Customer
CUST031077,374,1,174.67,2,2,1,Lost
CUST031079,47,2,667.37,4,3,2,Loyal Customer
CUST031080,33,1,540.5,5,2,2,Needs Attention
CUST031081,398,1,48.03,1,2,1,Lost
CUST031082,101,2,1687.21,4,3,4,Loyal Customer
CUST031083,808,1,1217.81,1,2,3,Lost
CUST031084,61,5,3799.32,4,5,5,Champion
CUST031085,171,3,1338.2900000000002,3,4,3,Loyal Customer
CUST031087,273,2,2581.6,2,3,4,At Risk
CUST031088,321,2,1290.03,2,3,3,At Risk
CUST031089,405,1,454.24,1,2,2,Lost
CUST031090,176,7,4394.51,3,5,5,Loyal Customer
CUST031091,445,2,1987.04,1,3,4,At Risk
CUST031093,194,3,2684.29,3,4,4,Loyal Customer
CUST031095,35,14,6300.11,5,5,5,Champion
CUST031096,326,2,486.58,2,3,2,At Risk
CUST031097,414,2,1213.31,1,3,3,At Risk
CUST031099,435,1,1077.83,1,2,3,Lost
CUST031100,78,2,492.10999999999996,4,3,2,Loyal Customer
CUST031101,282,1,1201.4,2,2,3,Lost
CUST031102,350,3,1931.31,2,4,4,At Risk
CUST031103,224,1,437.86,2,2,2,Lost
CUST031105,417,1,509.05,1,2,2,Lost
CUST031106,67,2,1371.32,4,3,3,Loyal Customer
CUST031107,317,2,1460.12,2,3,3,At Risk
CUST031109,63,3,555.87,4,4,2,Loyal Customer
CUST031110,31,5,1829.9799999999998,5,5,4,Champion
CUST031111,105,3,2106.7799999999997,3,4,4,Loyal Customer
CUST031112,37,2,462.14,5,3,2,Loyal Customer
CUST031113,468,1,316.24,1,2,1,Lost
CUST031116,728,1,1460.45,1,2,3,Lost
CUST031117,243,1,202.98,2,2,1,Lost
CUST031118,25,4,428.51,5,4,1,Loyal Customer
CUST031120,126,1,250.35,3,2,1,Needs Attention
CUST031122,146,2,1658.24,3,3,4,Loyal Customer
CUST031125,544,4,1572.2,1,4,4,At Risk
CUST031126,551,1,126.1,1,2,1,Lost
CUST031127,332,4,2611.49,2,4,4,At Risk
CUST031129,74,2,826.3600000000001,4,3,2,Loyal Customer
CUST031131,828,1,854.23,1,2,2,Lost
CUST031133,431,4,1862.0499999999997,1,4,4,At Risk
CUST031134,309,1,476.52,2,2,2,Lost
CUST031136,20,2,630.54,5,3,2,Loyal Customer
CUST031137,224,2,1345.6599999999999,2,3,3,At Risk
CUST031138,69,2,1554.74,4,3,3,Loyal Customer
CUST031140,643,1,914.4,1,2,3,Lost
CUST031141,463,1,1124.21,1,2,3,Lost
CUST031142,19,4,2484.16,5,4,4,Champion
CUST031144,171,1,92.88,3,2,1,Needs Attention
CUST031145,297,2,701.9000000000001,2,3,2,At Risk
CUST031146,99,13,8461.2,4,5,5,Champion
CUST031147,631,1,398.55,1,2,1,Lost
CUST031148,117,8,5617.75,3,5,5,Loyal Customer
CUST031149,231,1,392.78,2,2,1,Lost
CUST031152,101,2,2648.74,4,3,4,Loyal Customer
CUST031153,478,3,2797.4300000000003,1,4,4,At Risk
CUST031154,77,4,1888.74,4,4,4,Champion
CUST031157,228,3,1239.95,2,4,3,At Risk
CUST031160,78,4,2235.5,4,4,4,Champion
CUST031162,44,8,7490.43,4,5,5,Champion
CUST031163,19,2,693.76,5,3,2,Loyal Customer
CUST031164,16,4,846.68,5,4,2,Loyal Customer
CUST031165,50,2,363.46000000000004,4,3,1,Loyal Customer
CUST031166,64,1,1837.61,4,2,4,Needs Attention
CUST031167,216,2,1930.16,2,3,4,At Risk
CUST031168,469,1,105.08,1,2,1,Lost
CUST031169,32,3,1759.9,5,4,4,Champion
CUST031170,435,1,408.61,1,2,1,Lost
CUST031172,16,5,3119.96,5,5,5,Champion
CUST031175,203,1,285.6,3,2,1,Needs Attention
CUST031176,15,5,2562.79,5,5,4,Champion
CUST031177,468,1,350.51,1,2,1,Lost
CUST031179,191,1,639.56,3,2,2,Needs Attention
CUST031180,110,2,563.38,3,3,2,Loyal Customer
CUST031181,353,1,33.53,2,2,1,Lost
CUST031182,312,3,2289.5,2,4,4,At Risk
CUST031183,139,3,884.58,3,4,3,Loyal Customer
CUST031184,137,4,2569.94,3,4,4,Loyal Customer
CUST031185,401,1,485.11,1,2,2,Lost
CUST031186,183,3,1806.53,3,4,4,Loyal Customer
CUST031189,124,1,881.58,3,2,3,Needs Attention
CUST031190,308,1,16.68,2,2,1,Lost
CUST031192,8,8,4182.9,5,5,5,Champion
CUST031193,399,1,1235.91,1,2,3,Lost
CUST031194,251,2,1738.41,2,3,4,At Risk
CUST031195,36,2,2637.77,5,3,4,Loyal Customer
CUST031197,47,4,2446.69,4,4,4,Champion
CUST031199,244,2,271.71,2,3,1,At Risk
CUST031201,38,1,3868.28,5,2,5,Needs Attention
CUST031204,430,2,674.27,1,3,2,At Risk
CUST031205,80,8,3050.07,4,5,5,Champion
CUST031207,349,2,715.84,2,3,2,At Risk
CUST031208,200,1,237.88,3,2,1,Needs Attention
CUST031209,43,2,643.3100000000001,4,3,2,Loyal Customer
CUST031210,280,3,1211.16,2,4,3,At Risk
CUST031212,186,2,1792.7,3,3,4,Loyal Customer
CUST031215,5,1,444.08,5,2,2,Needs Attention
CUST031216,10,6,5116.36,5,5,5,Champion
CUST031218,13,7,4738.29,5,5,5,Champion
CUST031219,61,9,3017.42,4,5,5,Champion
CUST031221,110,10,7788.09,3,5,5,Loyal Customer
CUST031222,293,1,599.41,2,2,2,Lost
CUST031225,46,5,1566.9,4,5,4,Champion
CUST031228,239,3,1115.45,2,4,3,At Risk
CUST031229,68,4,1783.83,4,4,4,Champion
CUST031230,503,1,2620.06,1,2,4,Lost
CUST031232,658,3,3345.58,1,4,5,At Risk
CUST031233,34,3,713.69,5,4,2,Loyal Customer
CUST031234,125,4,2381.6800000000003,3,4,4,Loyal Customer
CUST031235,268,2,218.92,2,3,1,At Risk
CUST031236,598,1,885.49,1,2,3,Lost
CUST031238,217,2,847.92,2,3,2,At Risk
CUST031239,49,3,2028.99,4,4,4,Champion
CUST031241,475,1,1306.96,1,2,3,Lost
CUST031242,703,1,349.26,1,2,1,Lost
CUST031244,368,1,1133.96,2,2,3,Lost
CUST031248,63,2,1403.37,4,3,3,Loyal Customer
CUST031249,491,1,93.24,1,2,1,Lost
CUST031251,29,9,5493.06,5,5,5,Champion
CUST031255,96,9,4426.34,4,5,5,Champion
CUST031258,234,3,1389.22,2,4,3,At Risk
CUST031259,225,1,76.69,2,2,1,Lost
CUST031260,111,8,4147.55,3,5,5,Loyal Customer
CUST031261,140,2,724.58,3,3,2,Loyal Customer
CUST031263,33,1,730.47,5,2,2,Needs Attention
CUST031264,231,2,999.76,2,3,3,At Risk
CUST031265,837,1,176.52,1,2,1,Lost
CUST031267,314,4,2043.5,2,4,4,At Risk
CUST031269,151,1,155.29,3,2,1,Needs Attention
CUST031271,14,18,10335.61,5,5,5,Champion
CUST031273,491,3,1781.31,1,4,4,At Risk
CUST031277,415,3,1953.1399999999999,1,4,4,At Risk
CUST031278,263,2,502.92,2,3,2,At Risk
CUST031279,44,3,1607.5900000000001,4,4,4,Champion
CUST031280,447,2,810.4100000000001,1,3,2,At Risk
CUST031281,73,1,1070.74,4,2,3,Needs Attention
CUST031282,119,1,104.42,3,2,1,Needs Attention
CUST031283,35,1,311.04,5,2,1,Needs Attention
CUST031284,9,1,148.36,5,2,1,Needs Attention
CUST031286,237,1,159.75,2,2,1,Lost
CUST031287,273,4,3785.52,2,4,5,At Risk
CUST031288,11,14,12297.6,5,5,5,Champion
CUST031289,46,1,46.44,4,2,1,Needs Attention
CUST031290,483,1,122.76,1,2,1,Lost
CUST031291,672,1,490.66,1,2,2,Lost
CUST031292,367,2,846.1800000000001,2,3,2,At Risk
CUST031294,18,17,9457.75,5,5,5,Champion
CUST031295,559,2,633.44,1,3,2,At Risk
CUST031296,1,3,1219.23,5,4,3,Loyal Customer
CUST031297,16,7,3779.87,5,5,5,Champion
CUST031298,333,2,546.57,2,3,2,At Risk
CUST031299,172,2,886.74,3,3,3,Loyal Customer
CUST031302,39,3,2521.31,5,4,4,Champion
CUST031303,32,7,5395.28,5,5,5,Champion
CUST031304,10,1,146.42,5,2,1,Needs Attention
CUST031308,224,2,2442.47,2,3,4,At Risk
CUST031309,291,3,1882.3,2,4,4,At Risk
CUST031311,161,3,4733.54,3,4,5,Loyal Customer
CUST031312,690,1,665.27,1,2,2,Lost
CUST031313,4,8,2654.59,5,5,4,Champion
CUST031314,361,2,1193.28,2,3,3,At Risk
CUST031316,378,2,233.3,2,3,1,At Risk
CUST031317,81,2,307.39,4,3,1,Loyal Customer
CUST031318,43,3,1659.49,4,4,4,Champion
CUST031321,430,1,191.92,1,2,1,Lost
CUST031323,122,1,168.28,3,2,1,Needs Attention
CUST031324,223,2,1095.25,2,3,3,At Risk
CUST031325,175,2,564.77,3,3,2,Loyal Customer
CUST031326,499,1,1323.42,1,2,3,Lost
CUST031327,153,3,2191.92,3,4,4,Loyal Customer
CUST031328,18,1,20.34,5,2,1,Needs Attention
CUST031329,22,3,870.31,5,4,2,Loyal Customer
CUST031330,240,2,626.5,2,3,2,At Risk
CUST031331,28,3,1802.9900000000002,5,4,4,Champion
CUST031332,50,4,2249.0,4,4,4,Champion
CUST031333,106,3,1340.6100000000001,3,4,3,Loyal Customer
CUST031334,82,3,1556.47,4,4,3,Loyal Customer
CUST031337,42,3,2359.6299999999997,4,4,4,Champion
CUST031339,55,1,636.19,4,2,2,Needs Attention
CUST031340,46,2,921.4399999999999,4,3,3,Loyal Customer
CUST031341,16,12,6091.93,5,5,5,Champion
CUST031342,280,3,1629.9,2,4,4,At Risk
CUST031343,124,7,4044.06,3,5,5,Loyal Customer
CUST031344,95,1,473.38,4,2,2,Needs Attention
CUST031345,119,2,487.9,3,3,2,Loyal Customer
CUST031346,329,1,574.18,2,2,2,Lost
CUST031347,73,6,2742.53,4,5,4,Champion
CUST031348,77,3,3646.8500000000004,4,4,5,Champion
CUST031349,136,13,5566.44,3,5,5,Loyal Customer
CUST031350,2,3,1097.12,5,4,3,Loyal Customer
CUST031353,3,9,5740.88,5,5,5,Champion
CUST031354,749,1,112.44,1,2,1,Lost
CUST031355,123,3,1453.72,3,4,3,Loyal Customer
CUST031356,23,1,403.88,5,2,1,Needs Attention
CUST031359,70,3,1609.27,4,4,4,Champion
CUST031360,316,1,350.37,2,2,1,Lost
CUST031362,2,2,2330.91,5,3,4,Loyal Customer
CUST031363,485,1,246.08,1,2,1,Lost
CUST031364,85,2,1589.03,4,3,4,Loyal Customer
CUST031367,352,3,1019.08,2,4,3,At Risk
CUST031368,21,7,2821.9900000000002,5,5,4,Champion
CUST031370,432,1,1287.25,1,2,3,Lost
CUST031371,14,8,4749.34,5,5,5,Champion
CUST031372,79,6,2799.4300000000003,4,5,4,Champion
CUST031373,5,6,4593.71,5,5,5,Champion
CUST031374,6,9,4778.8099999999995,5,5,5,Champion
CUST031375,63,4,2679.19,4,4,4,Champion
CUST031376,341,1,160.87,2,2,1,Lost
CUST031377,76,3,720.01,4,4,2,Loyal Customer
CUST031378,31,1,379.81,5,2,1,Needs Attention
CUST031379,87,1,354.15,4,2,1,Needs Attention
CUST031386,1033,1,478.08,1,2,2,Lost
CUST031387,276,2,798.9100000000001,2,3,2,At Risk
CUST031388,123,6,2352.82,3,5,4,Loyal Customer
CUST031389,231,1,2566.4,2,2,4,Lost
CUST031390,93,8,2428.52,4,5,4,Champion
CUST031391,162,5,3098.56,3,5,5,Loyal Customer
CUST031393,993,1,407.91,1,2,1,Lost
CUST031394,458,1,350.48,1,2,1,Lost
CUST031395,122,1,149.35,3,2,1,Needs Attention
CUST031396,65,2,1494.55,4,3,3,Loyal Customer
CUST031399,76,3,1373.1399999999999,4,4,3,Loyal Customer
CUST031400,86,5,1755.7,4,5,4,Champion
CUST031403,6,2,1275.88,5,3,3,Loyal Customer
CUST031404,9,9,4813.9,5,5,5,Champion
CUST031406,7,6,4097.7,5,5,5,Champion
CUST031409,629,1,1070.74,1,2,3,Lost
CUST031410,510,1,171.92,1,2,1,Lost
CUST031411,232,4,1528.23,2,4,3,At Risk
CUST031412,96,1,204.97,4,2,1,Needs Attention
CUST031413,916,1,437.54,1,2,2,Lost
CUST031414,42,1,683.58,4,2,2,Needs Attention
CUST031416,97,3,4599.47,4,4,5,Champion
CUST031419,109,2,2387.3199999999997,3,3,4,Loyal Customer
CUST031420,46,16,6482.35,4,5,5,Champion
CUST031421,537,1,560.38,1,2,2,Lost
CUST031422,253,2,892.42,2,3,3,At Risk
CUST031425,109,5,2244.21,3,5,4,Loyal Customer
CUST031426,205,1,250.35,2,2,1,Lost
CUST031428,2,4,2315.4,5,4,4,Champion
CUST031429,656,1,176.95,1,2,1,Lost
CUST031430,90,3,1828.29,4,4,4,Champion
CUST031431,360,1,166.5,2,2,1,Lost
CUST031432,512,1,553.72,1,2,2,Lost
CUST031434,22,1,291.25,5,2,1,Needs Attention
CUST031437,799,1,492.98,1,2,2,Lost
CUST031439,70,1,1389.32,4,2,3,Needs Attention
CUST031440,74,5,2099.95,4,5,4,Champion
CUST031441,382,1,909.86,2,2,3,Lost
CUST031442,29,8,5512.77,5,5,5,Champion
CUST031443,6,31,17226.63,5,5,5,Champion
CUST031444,37,7,3828.0299999999997,5,5,5,Champion
CUST031445,135,3,1103.09,3,4,3,Loyal Customer
CUST031446,537,2,1251.0200000000002,1,3,3,At Risk
CUST031448,611,1,774.29,1,2,2,Lost
CUST031449,458,1,455.54,1,2,2,Lost
CUST031450,464,3,1444.62,1,4,3,At Risk
CUST031453,19,4,3418.23,5,4,5,Champion
CUST031455,55,2,1082.42,4,3,3,Loyal Customer
CUST031456,356,1,168.19,2,2,1,Lost
CUST031458,36,2,796.5500000000001,5,3,2,Loyal Customer
CUST031459,283,2,409.08000000000004,2,3,1,At Risk
CUST031461,267,1,171.65,2,2,1,Lost
CUST031463,144,1,127.14,3,2,1,Needs Attention
CUST031465,182,1,180.6,3,2,1,Needs Attention
CUST031466,849,1,1448.17,1,2,3,Lost
CUST031467,32,3,1579.87,5,4,4,Champion
CUST031468,47,2,439.54,4,3,2,Loyal Customer
CUST031469,265,3,2700.71,2,4,4,At Risk
CUST031470,24,3,3231.9799999999996,5,4,5,Champion
CUST031471,115,4,2561.17,3,4,4,Loyal Customer
CUST031473,406,3,1137.25,1,4,3,At Risk
CUST031475,251,5,3240.9900000000002,2,5,5,At Risk
CUST031477,5,4,2265.81,5,4,4,Champion
CUST031478,44,4,1154.45,4,4,3,Loyal Customer
CUST031480,188,1,276.86,3,2,1,Needs Attention
CUST031481,141,4,1333.1100000000001,3,4,3,Loyal Customer
CUST031484,489,1,320.28,1,2,1,Lost
CUST031487,257,2,542.05,2,3,2,At Risk
CUST031488,328,3,1146.09,2,4,3,At Risk
CUST031491,129,1,633.84,3,2,2,Needs Attention
CUST031492,155,3,1924.0300000000002,3,4,4,Loyal Customer
CUST031493,85,1,205.77,4,2,1,Needs Attention
CUST031496,319,3,513.36,2,4,2,At Risk
CUST031497,419,1,604.38,1,2,2,Lost
CUST031498,9,10,8243.31,5,5,5,Champion
CUST031499,61,3,1470.44,4,4,3,Loyal Customer
CUST031500,5,4,1674.02,5,4,4,Champion
CUST031505,3,121,59277.58,5,5,5,Champion
CUST031508,44,9,3864.67,4,5,5,Champion
CUST031510,176,2,537.41,3,3,2,Loyal Customer
CUST031511,30,12,4825.9800000000005,5,5,5,Champion
CUST031512,476,1,635.71,1,2,2,Lost
CUST031513,45,4,1833.52,4,4,4,Champion
CUST031514,246,1,1156.5,2,2,3,Lost
CUST031515,76,3,2846.38,4,4,4,Champion
CUST031516,120,1,996.94,3,2,3,Needs Attention
CUST031517,240,2,423.43,2,3,1,At Risk
CUST031518,506,1,74.45,1,2,1,Lost
CUST031519,265,1,291.6,2,2,1,Lost
CUST031520,468,3,863.3,1,4,2,At Risk
CUST031522,115,3,891.4300000000001,3,4,3,Loyal Customer
CUST031523,294,2,625.72,2,3,2,At Risk
CUST031524,279,2,1173.63,2,3,3,At Risk
CUST031526,205,3,690.85,2,4,2,At Risk
CUST031529,115,2,678.0999999999999,3,3,2,Loyal Customer
CUST031530,627,1,2475.5,1,2,4,Lost
CUST031532,482,1,559.71,1,2,2,Lost
CUST031533,94,8,6535.6900000000005,4,5,5,Champion
CUST031537,831,1,1555.33,1,2,3,Lost
CUST031539,944,1,490.76,1,2,2,Lost
CUST031540,121,3,1379.69,3,4,3,Loyal Customer
CUST031541,39,3,2128.21,5,4,4,Champion
CUST031542,690,1,317.63,1,2,1,Lost
CUST031544,607,1,588.41,1,2,2,Lost
CUST031546,181,3,3966.01,3,4,5,Loyal Customer
CUST031547,51,5,2789.89,4,5,4,Champion
CUST031549,131,2,787.8,3,3,2,Loyal Customer
CUST031550,428,1,315.47,1,2,1,Lost
CUST031555,389,1,1710.66,2,2,4,Lost
CUST031560,251,2,1598.6200000000001,2,3,4,At Risk
CUST031562,410,2,1970.28,1,3,4,At Risk
CUST031563,82,1,1777.28,4,2,4,Needs Attention
CUST031564,698,1,1369.79,1,2,3,Lost
CUST031565,347,3,1828.52,2,4,4,At Risk
CUST031566,20,6,3021.76,5,5,5,Champion
CUST031567,63,2,1217.8400000000001,4,3,3,Loyal Customer
CUST031570,79,4,2122.1,4,4,4,Champion
CUST031572,67,17,8785.83,4,5,5,Champion
CUST031573,95,2,783.43,4,3,2,Loyal Customer
CUST031575,29,4,2441.7,5,4,4,Champion
CUST031576,28,20,10993.05,5,5,5,Champion
CUST031577,223,3,2759.63,2,4,4,At Risk
CUST031578,503,1,1605.13,1,2,4,Lost
CUST031579,69,1,583.19,4,2,2,Needs Attention
CUST031581,79,6,2670.88,4,5,4,Champion
CUST031582,41,2,1090.0,4,3,3,Loyal Customer
CUST031583,39,2,646.95,5,3,2,Loyal Customer
CUST031585,28,14,8162.33,5,5,5,Champion
CUST031587,54,2,2380.41,4,3,4,Loyal Customer
CUST031588,92,1,558.42,4,2,2,Needs Attention
CUST031590,93,7,3190.3900000000003,4,5,5,Champion
CUST031593,128,7,5153.66,3,5,5,Loyal Customer
CUST031594,160,1,490.76,3,2,2,Needs Attention
CUST031595,290,1,620.0,2,2,2,Lost
CUST031597,234,4,2483.92,2,4,4,At Risk
CUST031603,147,5,3048.9700000000003,3,5,5,Loyal Customer
CUST031604,294,3,1199.08,2,4,3,At Risk
CUST031605,203,2,1023.79,3,3,3,Loyal Customer
CUST031606,617,2,267.1,1,3,1,At Risk
CUST031607,272,2,1256.21,2,3,3,At Risk
CUST031608,17,2,735.86,5,3,2,Loyal Customer
CUST031609,119,3,605.53,3,4,2,Loyal Customer
CUST031610,124,1,167.95,3,2,1,Needs Attention
CUST031611,202,3,2785.14,3,4,4,Loyal Customer
CUST031612,31,5,2156.66,5,5,4,Champion
CUST031614,375,4,2906.99,2,4,5,At Risk
CUST031615,4,10,3551.98,5,5,5,Champion
CUST031616,342,1,78.32,2,2,1,Lost
CUST031617,241,2,1288.1299999999999,2,3,3,At Risk
CUST031619,214,3,2846.66,2,4,4,At Risk
CUST031620,109,2,2236.14,3,3,4,Loyal Customer
CUST031621,122,2,2053.91,3,3,4,Loyal Customer
CUST031623,690,2,397.73,1,3,1,At Risk
CUST031625,40,3,1753.6999999999998,4,4,4,Champion
CUST031626,397,1,460.51,1,2,2,Lost
CUST031629,698,1,444.08,1,2,2,Lost
CUST031630,67,3,1080.24,4,4,3,Loyal Customer
CUST031631,153,1,418.88,3,2,1,Needs Attention
CUST031632,241,2,2303.08,2,3,4,At Risk
CUST031633,122,1,956.29,3,2,3,Needs Attention
CUST031634,33,6,3105.18,5,5,5,Champion
CUST031636,201,1,352.72,3,2,1,Needs Attention
CUST031637,41,7,3324.0,4,5,5,Champion
CUST031638,441,1,307.88,1,2,1,Lost
CUST031639,48,3,483.15999999999997,4,4,2,Loyal Customer
CUST031640,215,3,1319.35,2,4,3,At Risk
CUST031641,11,38,21086.55,5,5,5,Champion
CUST031642,72,1,328.32,4,2,1,Needs Attention
CUST031643,521,2,179.03,1,3,1,At Risk
CUST031646,199,1,598.82,3,2,2,Needs Attention
CUST031649,65,6,3835.42,4,5,5,Champion
CUST031650,10,6,2352.31,5,5,4,Champion
CUST031651,89,3,3112.73,4,4,5,Champion
CUST031653,24,5,3779.79,5,5,5,Champion
CUST031654,119,2,513.9200000000001,3,3,2,Loyal Customer
CUST031656,109,1,35.97,3,2,1,Needs Attention
CUST031658,145,5,3312.2,3,5,5,Loyal Customer
CUST031660,174,3,670.0999999999999,3,4,2,Loyal Customer
CUST031665,93,2,870.97,4,3,3,Loyal Customer
CUST031666,60,6,2875.82,4,5,4,Champion
CUST031667,85,2,742.67,4,3,2,Loyal Customer
CUST031669,126,3,2061.86,3,4,4,Loyal Customer
CUST031671,125,1,256.41,3,2,1,Needs Attention
CUST031672,30,2,1216.6200000000001,5,3,3,Loyal Customer
CUST031673,437,2,1122.76,1,3,3,At Risk
CUST031675,29,7,4260.57,5,5,5,Champion
CUST031679,34,31,23470.88,5,5,5,Champion
CUST031681,163,6,2431.9700000000003,3,5,4,Loyal Customer
CUST031683,678,1,73.17,1,2,1,Lost
CUST031685,7,3,1347.69,5,4,3,Loyal Customer
CUST031686,165,3,1325.75,3,4,3,Loyal Customer
CUST031688,201,4,5350.59,3,4,5,Loyal Customer
CUST031689,183,1,1810.5,3,2,4,Needs Attention
CUST031693,855,1,544.71,1,2,2,Lost
CUST031694,191,1,842.25,3,2,2,Needs Attention
CUST031695,38,31,17244.3,5,5,5,Champion
CUST031696,205,1,1386.42,2,2,3,Lost
CUST031702,672,1,661.78,1,2,2,Lost
CUST031704,42,3,5527.76,4,4,5,Champion
CUST031706,33,3,879.8299999999999,5,4,3,Loyal Customer
CUST031707,202,5,4447.35,3,5,5,Loyal Customer
CUST031709,109,3,1203.07,3,4,3,Loyal Customer
CUST031711,348,1,620.0,2,2,2,Lost
CUST031712,135,1,147.8,3,2,1,Needs Attention
CUST031715,147,2,1707.9299999999998,3,3,4,Loyal Customer
CUST031716,125,4,2744.95,3,4,4,Loyal Customer
CUST031717,351,1,458.32,2,2,2,Lost
CUST031719,309,2,1011.35,2,3,3,At Risk
CUST031720,671,1,426.31,1,2,1,Lost
CUST031723,621,1,298.15,1,2,1,Lost
CUST031724,119,3,2035.75,3,4,4,Loyal Customer
CUST031725,138,1,92.28,3,2,1,Needs Attention
CUST031728,89,1,574.35,4,2,2,Needs Attention
CUST031729,194,1,213.28,3,2,1,Needs Attention
CUST031730,42,6,5113.76,4,5,5,Champion
CUST031733,544,1,93.15,1,2,1,Lost
CUST031735,143,4,1593.0500000000002,3,4,4,Loyal Customer
