payment_id,order_id,payment_method,amount,payment_date
PAY0086319,ORD0086319,Credit Card,308.72,2025-12-16
PAY0086320,ORD0086320,Credit Card,725.42,2025-07-06
PAY0086321,ORD0086321,Debit Card,311.29,2026-04-07
PAY0086322,ORD0086322,Credit Card,1271.98,2025-10-15
PAY0086323,ORD0086323,Credit Card,1068.12,2026-03-02
PAY0086324,ORD0086324,Credit Card,513.67,2024-12-21
PAY0086325,ORD0086325,Wallet,309.54,2025-01-26
PAY0086327,ORD0086327,Credit Card,1297.46,2026-05-20
PAY0086328,ORD0086328,Debit Card,411.67,2025-09-05
PAY0086330,ORD0086330,Debit Card,233.4,2024-05-28
PAY0086331,ORD0086331,UPI/Pix,600.89,2025-05-27
PAY0086332,ORD0086332,Credit Card,854.23,2025-05-13
PAY0086333,ORD0086333,COD,613.05,2026-05-13
PAY0086334,ORD0086334,Wallet,646.32,2025-07-24
PAY0086335,ORD0086335,UPI/Pix,343.15,2024-02-08
PAY0086336,ORD0086336,Wallet,721.06,2025-08-13
PAY0086337,ORD0086337,Debit Card,1233.5,2026-05-21
PAY0086339,ORD0086339,Credit Card,122.51,2026-02-13
PAY0086341,ORD0086341,Credit Card,550.57,2025-07-30
PAY0086343,ORD0086343,Credit Card,607.1,2024-06-21
PAY0086344,ORD0086344,UPI/Pix,140.08,2025-10-16
PAY0086345,ORD0086345,Credit Card,246.48,2024-02-16
PAY0086346,ORD0086346,UPI/Pix,162.88,2026-05-17
PAY0086348,ORD0086348,Credit Card,1390.46,2025-01-26
PAY0086349,ORD0086349,Credit Card,308.26,2025-06-24
PAY0086350,ORD0086350,Credit Card,513.67,2024-12-12
PAY0086351,ORD0086351,UPI/Pix,473.38,2026-06-14
PAY0086352,ORD0086352,Credit Card,1073.91,2025-07-21
PAY0086353,ORD0086353,UPI/Pix,1021.64,2024-01-13
PAY0086354,ORD0086354,Debit Card,293.52,2025-12-10
PAY0086355,ORD0086355,UPI/Pix,1302.43,2025-05-07
PAY0086356,ORD0086356,Credit Card,100.49,2025-03-03
PAY0086357,ORD0086357,Credit Card,136.1,2025-12-20
PAY0086358,ORD0086358,Credit Card,483.16,2026-04-05
PAY0086359,ORD0086359,Debit Card,324.94,2023-08-05
PAY0086360,ORD0086360,Wallet,425.3,2026-03-15
PAY0086362,ORD0086362,Debit Card,353.63,2023-12-17
PAY0086363,ORD0086363,Credit Card,186.38,2026-01-31
PAY0086364,ORD0086364,Wallet,378.32,2025-04-21
PAY0086365,ORD0086365,Credit Card,1732.1,2025-01-24
PAY0086366,ORD0086366,COD,140.08,2026-01-28
PAY0086367,ORD0086367,Credit Card,255.25,2026-06-21
PAY0086369,ORD0086369,UPI/Pix,273.3,2024-11-30
PAY0086370,ORD0086370,Credit Card,18.74,2025-07-08
PAY0086371,ORD0086371,Credit Card,816.08,2026-03-01
PAY0086372,ORD0086372,Debit Card,123.53,2025-05-09
PAY0086373,ORD0086373,Credit Card,10.21,2024-10-16
PAY0086375,ORD0086375,Credit Card,78.32,2025-08-10
PAY0086376,ORD0086376,Wallet,207.83,2026-04-24
PAY0086377,ORD0086377,Credit Card,204.97,2024-10-13
PAY0086378,ORD0086378,COD,1340.43,2026-02-18
PAY0086379,ORD0086379,Credit Card,370.96,2025-05-27
PAY0086381,ORD0086381,Debit Card,404.13,2025-10-10
PAY0086383,ORD0086383,Credit Card,908.17,2025-09-30
PAY0086384,ORD0086384,Wallet,503.48,2026-02-10
PAY0086385,ORD0086385,Credit Card,552.55,2026-03-28
PAY0086386,ORD0086386,Credit Card,431.48,2025-05-08
PAY0086387,ORD0086387,UPI/Pix,1004.27,2024-04-04
PAY0086388,ORD0086388,Debit Card,191.38,2025-11-03
PAY0086389,ORD0086389,Wallet,751.36,2024-05-07
PAY0086390,ORD0086390,Credit Card,197.37,2025-11-23
PAY0086392,ORD0086392,UPI/Pix,382.72,2025-09-16
PAY0086393,ORD0086393,Debit Card,318.86,2026-05-30
PAY0086394,ORD0086394,Credit Card,636.97,2026-03-30
PAY0086395,ORD0086395,COD,296.41,2026-06-06
PAY0086397,ORD0086397,Wallet,186.01,2026-01-02
PAY0086398,ORD0086398,Credit Card,279.59,2026-06-02
PAY0086399,ORD0086399,Credit Card,1011.58,2025-07-08
PAY0086400,ORD0086400,Credit Card,901.26,2025-06-05
PAY0086401,ORD0086401,COD,303.55,2026-06-12
PAY0086405,ORD0086405,Credit Card,280.01,2025-08-26
PAY0086406,ORD0086406,COD,280.16,2026-01-16
PAY0086407,ORD0086407,Credit Card,96.97,2025-04-10
PAY0086408,ORD0086408,Credit Card,291.36,2026-01-12
PAY0086409,ORD0086409,UPI/Pix,898.35,2024-02-04
PAY0086410,ORD0086410,UPI/Pix,217.92,2024-06-24
PAY0086412,ORD0086412,Credit Card,98.49,2024-12-22
PAY0086413,ORD0086413,COD,42.09,2026-01-20
PAY0086414,ORD0086414,Credit Card,1447.08,2024-12-23
PAY0086416,ORD0086416,Credit Card,329.91,2026-06-24
PAY0086417,ORD0086417,Wallet,196.75,2025-02-25
PAY0086418,ORD0086418,Credit Card,156.1,2026-06-15
PAY0086420,ORD0086420,Debit Card,498.68,2025-09-17
PAY0086421,ORD0086421,Credit Card,349.88,2025-07-02
PAY0086422,ORD0086422,Credit Card,957.48,2026-02-05
PAY0086423,ORD0086423,COD,296.11,2025-12-12
PAY0086424,ORD0086424,UPI/Pix,715.59,2026-03-02
PAY0086425,ORD0086425,Credit Card,274.58,2025-01-08
PAY0086427,ORD0086427,Wallet,329.91,2026-04-24
PAY0086429,ORD0086429,Credit Card,312.46,2025-10-04
PAY0086430,ORD0086430,UPI/Pix,1435.62,2024-11-08
PAY0086431,ORD0086431,Debit Card,233.2,2025-12-25
PAY0086432,ORD0086432,Credit Card,313.13,2024-11-29
PAY0086434,ORD0086434,UPI/Pix,1220.91,2024-05-28
PAY0086435,ORD0086435,Credit Card,318.92,2025-10-21
PAY0086436,ORD0086436,Wallet,125.78,2026-02-21
PAY0086437,ORD0086437,COD,1204.73,2025-05-04
PAY0086438,ORD0086438,UPI/Pix,233.62,2026-01-28
PAY0086439,ORD0086439,UPI/Pix,294.16,2025-03-20
PAY0086440,ORD0086440,Credit Card,309.37,2025-12-08
PAY0086441,ORD0086441,Debit Card,779.01,2025-12-14
PAY0086442,ORD0086442,Credit Card,603.3,2025-12-13
PAY0086443,ORD0086443,Debit Card,589.64,2026-01-02
PAY0086444,ORD0086444,Credit Card,111.28,2024-06-04
PAY0086445,ORD0086445,Debit Card,105.87,2026-01-05
PAY0086446,ORD0086446,COD,535.5,2026-06-16
PAY0086447,ORD0086447,Credit Card,720.66,2025-08-05
PAY0086448,ORD0086448,COD,47.22,2025-01-26
PAY0086450,ORD0086450,Debit Card,453.17,2026-04-20
PAY0086451,ORD0086451,Debit Card,316.54,2025-11-20
PAY0086452,ORD0086452,Debit Card,392.78,2026-03-24
PAY0086453,ORD0086453,Wallet,1065.52,2024-06-19
PAY0086455,ORD0086455,Debit Card,333.33,2024-07-20
PAY0086456,ORD0086456,Credit Card,559.01,2025-12-11
PAY0086457,ORD0086457,Credit Card,247.0,2025-06-17
PAY0086458,ORD0086458,Wallet,944.18,2025-03-11
PAY0086459,ORD0086459,Debit Card,750.52,2025-05-31
PAY0086460,ORD0086460,COD,238.81,2026-01-10
PAY0086461,ORD0086461,Credit Card,413.43,2024-07-15
PAY0086462,ORD0086462,UPI/Pix,227.28,2026-04-27
PAY0086463,ORD0086463,Credit Card,745.63,2026-02-01
PAY0086464,ORD0086464,COD,728.12,2025-07-06
PAY0086465,ORD0086465,UPI/Pix,642.16,2026-01-14
PAY0086466,ORD0086466,COD,111.28,2025-09-14
PAY0086467,ORD0086467,UPI/Pix,1107.14,2026-04-15
PAY0086468,ORD0086468,Credit Card,943.87,2025-04-28
PAY0086469,ORD0086469,Credit Card,309.54,2026-05-11
PAY0086470,ORD0086470,Debit Card,567.33,2025-03-02
PAY0086473,ORD0086473,UPI/Pix,175.71,2025-12-08
PAY0086474,ORD0086474,Debit Card,919.01,2025-02-25
PAY0086475,ORD0086475,Credit Card,52.71,2025-05-04
PAY0086476,ORD0086476,Credit Card,284.88,2024-02-19
PAY0086478,ORD0086478,UPI/Pix,661.78,2025-07-27
PAY0086479,ORD0086479,Debit Card,732.69,2025-10-01
PAY0086480,ORD0086480,Credit Card,233.4,2025-05-28
PAY0086481,ORD0086481,UPI/Pix,75.3,2026-01-20
PAY0086482,ORD0086482,UPI/Pix,18.74,2024-05-09
PAY0086483,ORD0086483,COD,219.77,2025-02-19
PAY0086484,ORD0086484,Debit Card,258.19,2026-04-07
PAY0086485,ORD0086485,Credit Card,315.32,2026-05-28
PAY0086486,ORD0086486,Credit Card,273.43,2024-09-09
PAY0086487,ORD0086487,COD,463.11,2025-07-27
PAY0086488,ORD0086488,Debit Card,320.28,2024-11-13
PAY0086489,ORD0086489,Credit Card,825.99,2025-02-24
PAY0086490,ORD0086490,Wallet,441.02,2025-06-23
PAY0086491,ORD0086491,Credit Card,80.47,2025-03-10
PAY0086492,ORD0086492,Wallet,478.06,2025-11-16
PAY0086493,ORD0086493,Credit Card,616.28,2026-02-26
PAY0086494,ORD0086494,UPI/Pix,31.94,2024-09-11
PAY0086495,ORD0086495,Credit Card,60.73,2024-04-16
PAY0086496,ORD0086496,Wallet,411.71,2026-02-10
PAY0086497,ORD0086497,Credit Card,633.67,2024-11-26
PAY0086498,ORD0086498,Credit Card,379.79,2024-01-21
PAY0086499,ORD0086499,Credit Card,407.91,2025-06-25
PAY0086500,ORD0086500,Credit Card,954.68,2025-05-08
PAY0086501,ORD0086501,Debit Card,368.81,2025-11-25
PAY0086502,ORD0086502,Wallet,187.87,2025-01-10
PAY0086503,ORD0086503,Credit Card,65.27,2026-02-18
PAY0086504,ORD0086504,Debit Card,1393.24,2026-01-09
PAY0086505,ORD0086505,Credit Card,93.37,2025-07-09
PAY0086506,ORD0086506,Wallet,356.41,2024-02-04
PAY0086507,ORD0086507,Wallet,192.83,2025-03-07
PAY0086508,ORD0086508,UPI/Pix,923.64,2026-03-14
PAY0086509,ORD0086509,Credit Card,37.3,2025-05-13
PAY0086511,ORD0086511,Debit Card,391.08,2025-12-28
PAY0086512,ORD0086512,Credit Card,1019.26,2025-12-01
PAY0086513,ORD0086513,Credit Card,1258.34,2026-01-07
PAY0086514,ORD0086514,Wallet,273.04,2026-02-06
PAY0086515,ORD0086515,Credit Card,1124.35,2025-11-06
PAY0086516,ORD0086516,Wallet,2565.59,2026-03-19
PAY0086517,ORD0086517,Credit Card,833.77,2026-03-25
PAY0086519,ORD0086519,Credit Card,1953.69,2025-04-04
PAY0086520,ORD0086520,UPI/Pix,581.35,2025-01-05
PAY0086521,ORD0086521,UPI/Pix,1006.44,2025-03-29
PAY0086522,ORD0086522,Credit Card,455.73,2024-06-14
PAY0086523,ORD0086523,Debit Card,1492.14,2026-02-05
PAY0086524,ORD0086524,UPI/Pix,575.71,2025-04-01
PAY0086525,ORD0086525,Wallet,814.71,2025-06-10
PAY0086526,ORD0086526,Debit Card,1055.39,2025-03-15
PAY0086527,ORD0086527,UPI/Pix,250.19,2025-04-25
PAY0086528,ORD0086528,UPI/Pix,265.39,2025-05-02
PAY0086529,ORD0086529,Debit Card,612.03,2024-09-12
PAY0086530,ORD0086530,Credit Card,647.16,2025-10-05
PAY0086531,ORD0086531,Debit Card,1549.37,2026-04-16
PAY0086532,ORD0086532,UPI/Pix,368.27,2025-09-16
PAY0086533,ORD0086533,Debit Card,146.76,2026-05-16
PAY0086534,ORD0086534,UPI/Pix,400.23,2025-05-03
PAY0086535,ORD0086535,Credit Card,1239.48,2024-03-23
PAY0086536,ORD0086536,COD,301.4,2024-10-09
PAY0086537,ORD0086537,Credit Card,1936.66,2023-08-06
PAY0086538,ORD0086538,Credit Card,238.81,2025-01-27
PAY0086539,ORD0086539,Debit Card,456.23,2026-02-22
PAY0086540,ORD0086540,Debit Card,957.33,2026-04-14
PAY0086542,ORD0086542,UPI/Pix,425.72,2026-04-29
PAY0086544,ORD0086544,Credit Card,61.34,2025-12-23
PAY0086545,ORD0086545,Credit Card,217.2,2025-11-23
PAY0086546,ORD0086546,Credit Card,266.72,2025-06-04
PAY0086547,ORD0086547,Debit Card,1014.52,2025-01-26
PAY0086548,ORD0086548,COD,99.18,2024-05-15
PAY0086550,ORD0086550,UPI/Pix,707.55,2025-08-15
PAY0086551,ORD0086551,Credit Card,508.86,2025-02-10
PAY0086552,ORD0086552,COD,540.28,2025-07-27
PAY0086553,ORD0086553,Debit Card,296.2,2026-06-13
PAY0086554,ORD0086554,Credit Card,969.96,2026-02-11
PAY0086555,ORD0086555,Wallet,309.54,2023-11-07
PAY0086556,ORD0086556,UPI/Pix,47.57,2025-03-08
PAY0086557,ORD0086557,Credit Card,359.88,2026-03-11
PAY0086558,ORD0086558,Credit Card,654.61,2025-07-02
PAY0086559,ORD0086559,UPI/Pix,890.08,2026-04-23
PAY0086561,ORD0086561,UPI/Pix,854.78,2025-04-13
PAY0086562,ORD0086562,Credit Card,1012.55,2025-12-12
PAY0086563,ORD0086563,Credit Card,1232.22,2024-07-29
PAY0086565,ORD0086565,Debit Card,483.07,2025-04-08
PAY0086566,ORD0086566,Debit Card,341.08,2024-05-04
PAY0086568,ORD0086568,Wallet,551.48,2025-03-29
PAY0086569,ORD0086569,Debit Card,681.75,2024-08-11
PAY0086570,ORD0086570,UPI/Pix,338.7,2025-02-11
PAY0086572,ORD0086572,Credit Card,741.86,2023-10-16
PAY0086573,ORD0086573,Debit Card,1097.81,2024-10-23
PAY0086574,ORD0086574,UPI/Pix,492.14,2025-06-22
PAY0086576,ORD0086576,UPI/Pix,1878.95,2024-12-28
PAY0086577,ORD0086577,Wallet,854.72,2026-04-21
PAY0086578,ORD0086578,Credit Card,252.29,2025-04-24
PAY0086579,ORD0086579,Wallet,440.31,2026-04-20
PAY0086581,ORD0086581,Debit Card,594.33,2026-04-28
PAY0086582,ORD0086582,Credit Card,346.04,2026-05-17
PAY0086583,ORD0086583,Wallet,188.5,2026-04-08
PAY0086584,ORD0086584,Wallet,854.18,2023-09-29
PAY0086585,ORD0086585,Credit Card,95.77,2025-05-26
PAY0086586,ORD0086586,UPI/Pix,714.79,2026-04-10
PAY0086587,ORD0086587,Credit Card,510.82,2026-01-27
PAY0086588,ORD0086588,Credit Card,619.17,2026-06-21
PAY0086589,ORD0086589,COD,602.86,2025-10-03
PAY0086590,ORD0086590,Credit Card,861.05,2025-12-23
PAY0086591,ORD0086591,Credit Card,95.14,2025-10-16
PAY0086592,ORD0086592,Debit Card,1229.78,2026-06-23
PAY0086594,ORD0086594,UPI/Pix,471.65,2025-09-12
PAY0086595,ORD0086595,Debit Card,268.53,2026-03-01
PAY0086596,ORD0086596,Credit Card,103.7,2023-10-20
PAY0086597,ORD0086597,Credit Card,631.24,2025-07-05
PAY0086598,ORD0086598,Debit Card,2167.51,2025-08-06
PAY0086599,ORD0086599,COD,404.23,2025-11-30
PAY0086600,ORD0086600,Credit Card,306.77,2026-04-17
PAY0086602,ORD0086602,Debit Card,445.19,2026-06-12
PAY0086603,ORD0086603,Debit Card,734.14,2025-06-18
PAY0086604,ORD0086604,COD,313.13,2025-01-31
PAY0086605,ORD0086605,Debit Card,1033.26,2025-04-02
PAY0086606,ORD0086606,Credit Card,766.38,2025-12-13
PAY0086608,ORD0086608,Credit Card,887.7,2024-10-25
PAY0086609,ORD0086609,Credit Card,609.3,2025-07-08
PAY0086611,ORD0086611,UPI/Pix,332.42,2025-10-14
PAY0086612,ORD0086612,UPI/Pix,71.16,2026-05-20
PAY0086613,ORD0086613,Wallet,473.44,2024-01-04
PAY0086614,ORD0086614,UPI/Pix,500.4,2023-10-10
PAY0086615,ORD0086615,Wallet,77.43,2025-11-25
PAY0086616,ORD0086616,UPI/Pix,324.17,2026-06-17
PAY0086617,ORD0086617,Credit Card,42.63,2026-04-28
PAY0086618,ORD0086618,Debit Card,1263.84,2025-05-19
PAY0086619,ORD0086619,Credit Card,714.45,2026-02-20
PAY0086620,ORD0086620,Debit Card,134.97,2026-05-18
PAY0086621,ORD0086621,Credit Card,269.63,2025-12-05
PAY0086622,ORD0086622,Wallet,625.85,2024-09-16
PAY0086623,ORD0086623,Wallet,1969.2,2026-01-28
PAY0086624,ORD0086624,UPI/Pix,286.26,2024-07-19
PAY0086625,ORD0086625,Credit Card,902.72,2026-03-25
PAY0086626,ORD0086626,Credit Card,966.86,2024-11-20
PAY0086627,ORD0086627,Debit Card,153.5,2025-06-06
PAY0086628,ORD0086628,Debit Card,318.56,2024-09-07
PAY0086629,ORD0086629,UPI/Pix,624.97,2025-10-22
PAY0086631,ORD0086631,Credit Card,916.49,2025-05-12
PAY0086632,ORD0086632,Debit Card,196.75,2026-06-08
PAY0086633,ORD0086633,Credit Card,158.35,2024-09-06
PAY0086634,ORD0086634,Credit Card,268.53,2026-02-10
PAY0086635,ORD0086635,COD,419.65,2025-11-06
PAY0086636,ORD0086636,Debit Card,971.17,2026-03-11
PAY0086638,ORD0086638,Credit Card,268.53,2026-05-08
PAY0086639,ORD0086639,COD,602.69,2025-01-09
PAY0086640,ORD0086640,UPI/Pix,396.6,2026-06-06
PAY0086641,ORD0086641,Debit Card,637.18,2024-10-26
PAY0086642,ORD0086642,COD,122.25,2026-06-22
PAY0086643,ORD0086643,Credit Card,2259.5,2026-01-26
PAY0086644,ORD0086644,Credit Card,739.74,2026-04-19
PAY0086645,ORD0086645,UPI/Pix,2079.69,2026-01-08
PAY0086646,ORD0086646,Credit Card,755.19,2025-07-16
PAY0086647,ORD0086647,Credit Card,11.76,2024-03-23
PAY0086648,ORD0086648,Debit Card,1138.32,2024-02-04
PAY0086649,ORD0086649,Credit Card,697.39,2026-06-18
PAY0086650,ORD0086650,Credit Card,244.44,2026-02-16
PAY0086651,ORD0086651,UPI/Pix,1163.69,2026-05-14
PAY0086652,ORD0086652,COD,122.25,2025-03-18
PAY0086653,ORD0086653,Credit Card,259.95,2024-05-10
PAY0086654,ORD0086654,Credit Card,783.27,2026-04-26
PAY0086655,ORD0086655,Debit Card,180.24,2024-09-24
PAY0086656,ORD0086656,Debit Card,28.19,2024-10-09
PAY0086657,ORD0086657,Credit Card,811.27,2026-06-03
PAY0086658,ORD0086658,Wallet,1459.41,2024-08-03
PAY0086659,ORD0086659,Credit Card,288.9,2026-03-18
PAY0086660,ORD0086660,Debit Card,28.19,2024-02-06
PAY0086661,ORD0086661,Wallet,139.03,2025-11-26
PAY0086662,ORD0086662,Debit Card,300.93,2024-10-27
PAY0086663,ORD0086663,Debit Card,386.33,2024-06-23
PAY0086664,ORD0086664,Credit Card,214.1,2026-04-13
PAY0086665,ORD0086665,Credit Card,61.34,2024-03-20
PAY0086666,ORD0086666,Credit Card,229.54,2026-02-16
PAY0086667,ORD0086667,Debit Card,149.35,2025-05-29
PAY0086669,ORD0086669,COD,300.52,2025-12-11
PAY0086670,ORD0086670,Credit Card,252.0,2025-05-20
PAY0086671,ORD0086671,Credit Card,518.35,2026-02-19
PAY0086673,ORD0086673,Credit Card,166.32,2025-11-11
PAY0086675,ORD0086675,Wallet,1703.36,2026-01-30
PAY0086676,ORD0086676,Wallet,173.59,2023-12-19
PAY0086677,ORD0086677,Credit Card,640.56,2025-05-20
PAY0086678,ORD0086678,COD,155.21,2026-06-14
PAY0086679,ORD0086679,Debit Card,489.83,2025-11-04
PAY0086680,ORD0086680,UPI/Pix,1062.99,2026-02-06
PAY0086681,ORD0086681,Credit Card,302.31,2023-11-13
PAY0086682,ORD0086682,Wallet,1568.02,2024-12-24
PAY0086683,ORD0086683,UPI/Pix,295.69,2024-09-09
PAY0086684,ORD0086684,Credit Card,123.24,2025-12-15
PAY0086685,ORD0086685,Credit Card,345.46,2025-02-28
PAY0086686,ORD0086686,Credit Card,571.64,2026-04-21
PAY0086687,ORD0086687,UPI/Pix,91.46,2026-04-08
PAY0086688,ORD0086688,Credit Card,261.56,2024-04-18
PAY0086689,ORD0086689,Wallet,332.02,2025-11-13
PAY0086690,ORD0086690,Debit Card,384.3,2025-04-16
PAY0086692,ORD0086692,UPI/Pix,594.82,2024-10-14
PAY0086695,ORD0086695,Wallet,922.58,2026-04-05
PAY0086698,ORD0086698,Credit Card,1192.26,2024-04-10
PAY0086699,ORD0086699,Credit Card,53.37,2026-05-15
PAY0086700,ORD0086700,UPI/Pix,155.97,2026-01-16
PAY0086701,ORD0086701,Debit Card,372.04,2025-07-24
PAY0086702,ORD0086702,Credit Card,581.86,2025-05-24
PAY0086706,ORD0086706,Credit Card,702.16,2025-07-19
PAY0086707,ORD0086707,Debit Card,77.19,2025-10-27
PAY0086708,ORD0086708,Wallet,633.08,2026-06-18
PAY0086710,ORD0086710,Credit Card,85.01,2026-06-18
PAY0086711,ORD0086711,Debit Card,418.39,2024-12-15
PAY0086712,ORD0086712,Wallet,2181.03,2025-07-11
PAY0086713,ORD0086713,Credit Card,400.15,2024-06-17
PAY0086714,ORD0086714,UPI/Pix,330.33,2025-04-10
PAY0086715,ORD0086715,Credit Card,48.03,2026-06-26
PAY0086716,ORD0086716,UPI/Pix,397.98,2025-06-22
PAY0086718,ORD0086718,Credit Card,775.19,2025-02-03
PAY0086719,ORD0086719,UPI/Pix,379.79,2026-04-20
PAY0086720,ORD0086720,Credit Card,1011.79,2025-09-07
PAY0086721,ORD0086721,Credit Card,122.97,2025-06-30
PAY0086722,ORD0086722,Credit Card,400.15,2025-03-10
PAY0086723,ORD0086723,Credit Card,230.12,2025-05-05
PAY0086724,ORD0086724,Debit Card,32.35,2026-02-09
PAY0086725,ORD0086725,UPI/Pix,350.51,2026-04-08
PAY0086726,ORD0086726,Debit Card,594.3,2025-10-22
PAY0086728,ORD0086728,Credit Card,300.77,2026-04-20
PAY0086729,ORD0086729,Debit Card,301.4,2025-01-29
PAY0086730,ORD0086730,Wallet,741.92,2026-02-18
PAY0086732,ORD0086732,Debit Card,80.47,2025-02-05
PAY0086733,ORD0086733,Credit Card,489.17,2026-03-30
PAY0086734,ORD0086734,COD,259.24,2024-07-12
PAY0086735,ORD0086735,Credit Card,310.58,2025-07-21
PAY0086738,ORD0086738,Debit Card,2729.29,2024-04-28
PAY0086739,ORD0086739,UPI/Pix,346.35,2025-11-26
PAY0086740,ORD0086740,Credit Card,255.33,2025-06-28
PAY0086741,ORD0086741,Credit Card,656.64,2025-06-28
PAY0086743,ORD0086743,COD,590.38,2025-10-06
PAY0086745,ORD0086745,Debit Card,1165.62,2026-01-15
PAY0086747,ORD0086747,Credit Card,425.09,2025-07-14
PAY0086748,ORD0086748,Credit Card,879.0,2026-02-22
PAY0086749,ORD0086749,Debit Card,829.48,2026-01-02
PAY0086750,ORD0086750,Wallet,489.17,2026-02-15
PAY0086751,ORD0086751,COD,1268.64,2025-05-06
PAY0086753,ORD0086753,COD,15.51,2026-02-12
PAY0086754,ORD0086754,Debit Card,621.16,2025-09-08
PAY0086755,ORD0086755,Debit Card,406.14,2025-11-26
PAY0086756,ORD0086756,UPI/Pix,444.87,2024-01-13
PAY0086757,ORD0086757,Credit Card,1141.0,2024-10-06
PAY0086758,ORD0086758,Debit Card,319.97,2025-05-11
PAY0086759,ORD0086759,UPI/Pix,93.35,2024-04-12
PAY0086761,ORD0086761,Credit Card,148.73,2025-04-14
PAY0086762,ORD0086762,Debit Card,251.49,2025-09-04
PAY0086763,ORD0086763,Wallet,1049.43,2025-03-21
PAY0086764,ORD0086764,UPI/Pix,757.0,2025-12-04
PAY0086765,ORD0086765,UPI/Pix,2275.76,2025-10-07
PAY0086767,ORD0086767,UPI/Pix,1244.27,2026-04-01
PAY0086768,ORD0086768,Wallet,1061.75,2024-10-24
PAY0086769,ORD0086769,Credit Card,227.28,2024-12-02
PAY0086770,ORD0086770,Credit Card,314.41,2025-11-04
PAY0086771,ORD0086771,Credit Card,78.78,2024-05-02
PAY0086772,ORD0086772,Debit Card,345.57,2025-07-29
PAY0086773,ORD0086773,Debit Card,621.1,2025-12-01
PAY0086774,ORD0086774,UPI/Pix,104.75,2025-10-10
PAY0086776,ORD0086776,COD,2353.0,2025-08-31
PAY0086777,ORD0086777,Credit Card,954.03,2023-09-28
PAY0086778,ORD0086778,UPI/Pix,383.04,2025-01-06
PAY0086779,ORD0086779,Debit Card,252.0,2024-10-16
PAY0086780,ORD0086780,Credit Card,616.06,2025-09-04
PAY0086782,ORD0086782,UPI/Pix,769.23,2025-07-13
PAY0086783,ORD0086783,Credit Card,62.66,2025-10-27
PAY0086784,ORD0086784,Credit Card,259.95,2024-11-30
PAY0086785,ORD0086785,Credit Card,13.32,2024-11-28
PAY0086786,ORD0086786,UPI/Pix,170.19,2026-01-24
PAY0086787,ORD0086787,UPI/Pix,269.04,2025-08-20
PAY0086788,ORD0086788,Credit Card,682.2,2025-07-17
PAY0086789,ORD0086789,Credit Card,759.62,2025-07-19
PAY0086790,ORD0086790,Debit Card,402.7,2024-01-02
PAY0086791,ORD0086791,Wallet,469.79,2024-08-12
PAY0086792,ORD0086792,Credit Card,97.79,2026-05-15
PAY0086793,ORD0086793,Debit Card,532.07,2024-02-16
PAY0086794,ORD0086794,Credit Card,1166.07,2026-01-18
PAY0086795,ORD0086795,UPI/Pix,456.01,2026-02-27
PAY0086796,ORD0086796,UPI/Pix,798.64,2026-02-06
PAY0086797,ORD0086797,UPI/Pix,126.79,2025-08-20
PAY0086798,ORD0086798,Credit Card,361.7,2024-09-22
PAY0086799,ORD0086799,COD,613.85,2026-01-02
PAY0086801,ORD0086801,Debit Card,389.95,2025-11-29
PAY0086802,ORD0086802,Credit Card,908.38,2026-04-12
PAY0086803,ORD0086803,Wallet,172.61,2024-08-27
PAY0086804,ORD0086804,UPI/Pix,84.0,2026-01-13
PAY0086805,ORD0086805,Debit Card,373.75,2026-02-03
PAY0086806,ORD0086806,Debit Card,815.49,2025-06-21
PAY0086807,ORD0086807,UPI/Pix,639.94,2026-05-25
PAY0086808,ORD0086808,Credit Card,735.66,2025-12-03
PAY0086809,ORD0086809,Credit Card,478.23,2026-01-25
PAY0086810,ORD0086810,Credit Card,277.73,2026-05-05
PAY0086812,ORD0086812,COD,1049.04,2024-07-01
PAY0086813,ORD0086813,Credit Card,1326.79,2024-12-30
PAY0086814,ORD0086814,Wallet,379.4,2025-09-10
PAY0086817,ORD0086817,UPI/Pix,1264.68,2026-02-23
PAY0086819,ORD0086819,Debit Card,394.01,2025-09-01
PAY0086820,ORD0086820,Debit Card,386.28,2025-08-27
PAY0086821,ORD0086821,COD,404.23,2025-02-05
PAY0086822,ORD0086822,Credit Card,1280.18,2026-03-05
PAY0086823,ORD0086823,Credit Card,2304.62,2025-04-04
PAY0086824,ORD0086824,Debit Card,503.85,2025-08-31
PAY0086825,ORD0086825,Credit Card,199.13,2025-01-17
PAY0086826,ORD0086826,Credit Card,1599.81,2025-11-27
PAY0086827,ORD0086827,Credit Card,130.23,2026-01-01
PAY0086828,ORD0086828,Debit Card,1315.46,2026-01-06
PAY0086829,ORD0086829,UPI/Pix,1045.72,2025-09-07
PAY0086830,ORD0086830,UPI/Pix,383.22,2024-09-18
PAY0086831,ORD0086831,Credit Card,1926.48,2024-07-24
PAY0086832,ORD0086832,Credit Card,737.27,2023-12-23
PAY0086834,ORD0086834,Debit Card,47.57,2025-05-27
PAY0086835,ORD0086835,Wallet,112.93,2026-01-29
PAY0086836,ORD0086836,Wallet,1290.56,2025-09-09
PAY0086837,ORD0086837,Credit Card,641.81,2025-11-11
PAY0086839,ORD0086839,Debit Card,2948.92,2025-07-30
PAY0086840,ORD0086840,Credit Card,655.71,2026-06-03
PAY0086841,ORD0086841,Credit Card,458.38,2025-05-23
PAY0086842,ORD0086842,Credit Card,441.26,2025-05-02
